from_id,id,recorded_at,relation_type,responsible_workflow,schema_name,schema_version,status,supersedes_id,to_id
unit.o018.lab.attribution,relation.contains.unit.o018.lab.attribution.unit.o018.lab.attribution.heading-001,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.attribution.heading-001
unit.o018.lab.ch01-shirt-ordering,relation.contains.unit.o018.lab.ch01-shirt-ordering.unit.o018.lab.ch01-shirt-ordering.integer,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch01-shirt-ordering.integer
unit.o018.lab.ch01-shirt-ordering,relation.contains.unit.o018.lab.ch01-shirt-ordering.unit.o018.lab.ch01-shirt-ordering.lp,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch01-shirt-ordering.lp
unit.o018.lab.ch03-spreadsheet-replacements,relation.contains.unit.o018.lab.ch03-spreadsheet-replacements.unit.o018.lab.ch03.attribution,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch03.attribution
unit.o018.lab.ch03-spreadsheet-replacements,relation.contains.unit.o018.lab.ch03-spreadsheet-replacements.unit.o018.lab.ch03.ex01,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch03.ex01
unit.o018.lab.ch03-spreadsheet-replacements,relation.contains.unit.o018.lab.ch03-spreadsheet-replacements.unit.o018.lab.ch03.ex02,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch03.ex02
unit.o018.lab.ch03-spreadsheet-replacements,relation.contains.unit.o018.lab.ch03-spreadsheet-replacements.unit.o018.lab.ch03.ex03,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch03.ex03
unit.o018.lab.ch03-spreadsheet-replacements,relation.contains.unit.o018.lab.ch03-spreadsheet-replacements.unit.o018.lab.ch03.ex04,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch03.ex04
unit.o018.lab.ch03-spreadsheet-replacements,relation.contains.unit.o018.lab.ch03-spreadsheet-replacements.unit.o018.lab.ch03.ex05,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch03.ex05
unit.o018.lab.ch03-spreadsheet-replacements,relation.contains.unit.o018.lab.ch03-spreadsheet-replacements.unit.o018.lab.ch03.ex06,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch03.ex06
unit.o018.lab.ch03-spreadsheet-replacements,relation.contains.unit.o018.lab.ch03-spreadsheet-replacements.unit.o018.lab.ch03.ex07,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch03.ex07
unit.o018.lab.ch03-spreadsheet-replacements,relation.contains.unit.o018.lab.ch03-spreadsheet-replacements.unit.o018.lab.ch03.ex08,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch03.ex08
unit.o018.lab.ch03-spreadsheet-replacements,relation.contains.unit.o018.lab.ch03-spreadsheet-replacements.unit.o018.lab.ch03.ex09,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch03.ex09
unit.o018.lab.ch03-spreadsheet-replacements,relation.contains.unit.o018.lab.ch03-spreadsheet-replacements.unit.o018.lab.ch03.readme,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch03.readme
unit.o018.lab.ch03.attribution.heading-001,relation.contains.unit.o018.lab.ch03.attribution.heading-001.unit.o018.lab.ch03.attribution.heading-002,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch03.attribution.heading-002
unit.o018.lab.ch03.attribution.heading-001,relation.contains.unit.o018.lab.ch03.attribution.heading-001.unit.o018.lab.ch03.attribution.heading-003,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch03.attribution.heading-003
unit.o018.lab.ch03.attribution.heading-001,relation.contains.unit.o018.lab.ch03.attribution.heading-001.unit.o018.lab.ch03.attribution.heading-004,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch03.attribution.heading-004
unit.o018.lab.ch03.attribution.heading-001,relation.contains.unit.o018.lab.ch03.attribution.heading-001.unit.o018.lab.ch03.attribution.heading-005,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch03.attribution.heading-005
unit.o018.lab.ch03.attribution,relation.contains.unit.o018.lab.ch03.attribution.unit.o018.lab.ch03.attribution.heading-001,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch03.attribution.heading-001
unit.o018.lab.ch03.readme.heading-001,relation.contains.unit.o018.lab.ch03.readme.heading-001.unit.o018.lab.ch03.readme.heading-002,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch03.readme.heading-002
unit.o018.lab.ch03.readme.heading-001,relation.contains.unit.o018.lab.ch03.readme.heading-001.unit.o018.lab.ch03.readme.heading-003,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch03.readme.heading-003
unit.o018.lab.ch03.readme.heading-001,relation.contains.unit.o018.lab.ch03.readme.heading-001.unit.o018.lab.ch03.readme.heading-004,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch03.readme.heading-004
unit.o018.lab.ch03.readme.heading-001,relation.contains.unit.o018.lab.ch03.readme.heading-001.unit.o018.lab.ch03.readme.heading-005,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch03.readme.heading-005
unit.o018.lab.ch03.readme.heading-001,relation.contains.unit.o018.lab.ch03.readme.heading-001.unit.o018.lab.ch03.readme.heading-006,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch03.readme.heading-006
unit.o018.lab.ch03.readme,relation.contains.unit.o018.lab.ch03.readme.unit.o018.lab.ch03.readme.heading-001,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch03.readme.heading-001
unit.o018.lab.ch04-compact-modeling-replacements,relation.contains.unit.o018.lab.ch04-compact-modeling-replacements.unit.o018.lab.ch04.absolute-deviation,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch04.absolute-deviation
unit.o018.lab.ch04-compact-modeling-replacements,relation.contains.unit.o018.lab.ch04-compact-modeling-replacements.unit.o018.lab.ch04.airline-max-flow,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch04.airline-max-flow
unit.o018.lab.ch04-compact-modeling-replacements,relation.contains.unit.o018.lab.ch04-compact-modeling-replacements.unit.o018.lab.ch04.assignment-generic,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch04.assignment-generic
unit.o018.lab.ch04-compact-modeling-replacements,relation.contains.unit.o018.lab.ch04-compact-modeling-replacements.unit.o018.lab.ch04.assignment-machine,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch04.assignment-machine
unit.o018.lab.ch04-compact-modeling-replacements,relation.contains.unit.o018.lab.ch04-compact-modeling-replacements.unit.o018.lab.ch04.assignment-school-bus,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch04.assignment-school-bus
unit.o018.lab.ch04-compact-modeling-replacements,relation.contains.unit.o018.lab.ch04-compact-modeling-replacements.unit.o018.lab.ch04.attribution,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch04.attribution
unit.o018.lab.ch04-compact-modeling-replacements,relation.contains.unit.o018.lab.ch04-compact-modeling-replacements.unit.o018.lab.ch04.investment-multi-period,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch04.investment-multi-period
unit.o018.lab.ch04-compact-modeling-replacements,relation.contains.unit.o018.lab.ch04-compact-modeling-replacements.unit.o018.lab.ch04.min-cost-flow-unstructured,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch04.min-cost-flow-unstructured
unit.o018.lab.ch04-compact-modeling-replacements,relation.contains.unit.o018.lab.ch04-compact-modeling-replacements.unit.o018.lab.ch04.min-cost-flow-warehouses,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch04.min-cost-flow-warehouses
unit.o018.lab.ch04-compact-modeling-replacements,relation.contains.unit.o018.lab.ch04-compact-modeling-replacements.unit.o018.lab.ch04.multicommodity-fractional,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch04.multicommodity-fractional
unit.o018.lab.ch04-compact-modeling-replacements,relation.contains.unit.o018.lab.ch04-compact-modeling-replacements.unit.o018.lab.ch04.multicommodity-integer,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch04.multicommodity-integer
unit.o018.lab.ch04-compact-modeling-replacements,relation.contains.unit.o018.lab.ch04-compact-modeling-replacements.unit.o018.lab.ch04.production-10period,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch04.production-10period
unit.o018.lab.ch04-compact-modeling-replacements,relation.contains.unit.o018.lab.ch04-compact-modeling-replacements.unit.o018.lab.ch04.production-overtime,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch04.production-overtime
unit.o018.lab.ch04-compact-modeling-replacements,relation.contains.unit.o018.lab.ch04-compact-modeling-replacements.unit.o018.lab.ch04.readme,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch04.readme
unit.o018.lab.ch04.attribution.heading-001,relation.contains.unit.o018.lab.ch04.attribution.heading-001.unit.o018.lab.ch04.attribution.heading-002,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch04.attribution.heading-002
unit.o018.lab.ch04.attribution.heading-001,relation.contains.unit.o018.lab.ch04.attribution.heading-001.unit.o018.lab.ch04.attribution.heading-003,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch04.attribution.heading-003
unit.o018.lab.ch04.attribution.heading-001,relation.contains.unit.o018.lab.ch04.attribution.heading-001.unit.o018.lab.ch04.attribution.heading-004,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch04.attribution.heading-004
unit.o018.lab.ch04.attribution.heading-001,relation.contains.unit.o018.lab.ch04.attribution.heading-001.unit.o018.lab.ch04.attribution.heading-005,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch04.attribution.heading-005
unit.o018.lab.ch04.attribution.heading-001,relation.contains.unit.o018.lab.ch04.attribution.heading-001.unit.o018.lab.ch04.attribution.heading-006,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch04.attribution.heading-006
unit.o018.lab.ch04.attribution,relation.contains.unit.o018.lab.ch04.attribution.unit.o018.lab.ch04.attribution.heading-001,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch04.attribution.heading-001
unit.o018.lab.ch04.readme.heading-001,relation.contains.unit.o018.lab.ch04.readme.heading-001.unit.o018.lab.ch04.readme.heading-002,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch04.readme.heading-002
unit.o018.lab.ch04.readme.heading-001,relation.contains.unit.o018.lab.ch04.readme.heading-001.unit.o018.lab.ch04.readme.heading-003,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch04.readme.heading-003
unit.o018.lab.ch04.readme.heading-001,relation.contains.unit.o018.lab.ch04.readme.heading-001.unit.o018.lab.ch04.readme.heading-004,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch04.readme.heading-004
unit.o018.lab.ch04.readme.heading-001,relation.contains.unit.o018.lab.ch04.readme.heading-001.unit.o018.lab.ch04.readme.heading-007,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch04.readme.heading-007
unit.o018.lab.ch04.readme.heading-001,relation.contains.unit.o018.lab.ch04.readme.heading-001.unit.o018.lab.ch04.readme.heading-008,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch04.readme.heading-008
unit.o018.lab.ch04.readme.heading-001,relation.contains.unit.o018.lab.ch04.readme.heading-001.unit.o018.lab.ch04.readme.heading-009,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch04.readme.heading-009
unit.o018.lab.ch04.readme.heading-004,relation.contains.unit.o018.lab.ch04.readme.heading-004.unit.o018.lab.ch04.readme.heading-005,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch04.readme.heading-005
unit.o018.lab.ch04.readme.heading-004,relation.contains.unit.o018.lab.ch04.readme.heading-004.unit.o018.lab.ch04.readme.heading-006,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch04.readme.heading-006
unit.o018.lab.ch04.readme,relation.contains.unit.o018.lab.ch04.readme.unit.o018.lab.ch04.readme.heading-001,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch04.readme.heading-001
unit.o018.lab.ch05-graphical-lp,relation.contains.unit.o018.lab.ch05-graphical-lp.unit.o018.lab.ch05.attribution,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch05.attribution
unit.o018.lab.ch05-graphical-lp,relation.contains.unit.o018.lab.ch05-graphical-lp.unit.o018.lab.ch05.ex01,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch05.ex01
unit.o018.lab.ch05-graphical-lp,relation.contains.unit.o018.lab.ch05-graphical-lp.unit.o018.lab.ch05.ex02,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch05.ex02
unit.o018.lab.ch05-graphical-lp,relation.contains.unit.o018.lab.ch05-graphical-lp.unit.o018.lab.ch05.ex03,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch05.ex03
unit.o018.lab.ch05-graphical-lp,relation.contains.unit.o018.lab.ch05-graphical-lp.unit.o018.lab.ch05.ex04,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch05.ex04
unit.o018.lab.ch05-graphical-lp,relation.contains.unit.o018.lab.ch05-graphical-lp.unit.o018.lab.ch05.ex05,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch05.ex05
unit.o018.lab.ch05-graphical-lp,relation.contains.unit.o018.lab.ch05-graphical-lp.unit.o018.lab.ch05.ex06,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch05.ex06
unit.o018.lab.ch05-graphical-lp,relation.contains.unit.o018.lab.ch05-graphical-lp.unit.o018.lab.ch05.ex07,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch05.ex07
unit.o018.lab.ch05-graphical-lp,relation.contains.unit.o018.lab.ch05-graphical-lp.unit.o018.lab.ch05.ex08,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch05.ex08
unit.o018.lab.ch05-graphical-lp,relation.contains.unit.o018.lab.ch05-graphical-lp.unit.o018.lab.ch05.ex09,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch05.ex09
unit.o018.lab.ch05-graphical-lp,relation.contains.unit.o018.lab.ch05-graphical-lp.unit.o018.lab.ch05.ex10,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch05.ex10
unit.o018.lab.ch05-graphical-lp,relation.contains.unit.o018.lab.ch05-graphical-lp.unit.o018.lab.ch05.ex11,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch05.ex11
unit.o018.lab.ch05-graphical-lp,relation.contains.unit.o018.lab.ch05-graphical-lp.unit.o018.lab.ch05.ex12,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch05.ex12
unit.o018.lab.ch05-graphical-lp,relation.contains.unit.o018.lab.ch05-graphical-lp.unit.o018.lab.ch05.ex13,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch05.ex13
unit.o018.lab.ch05-graphical-lp,relation.contains.unit.o018.lab.ch05-graphical-lp.unit.o018.lab.ch05.ex14,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch05.ex14
unit.o018.lab.ch05-graphical-lp,relation.contains.unit.o018.lab.ch05-graphical-lp.unit.o018.lab.ch05.ex15,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch05.ex15
unit.o018.lab.ch05-graphical-lp,relation.contains.unit.o018.lab.ch05-graphical-lp.unit.o018.lab.ch05.ex16,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch05.ex16
unit.o018.lab.ch05-graphical-lp,relation.contains.unit.o018.lab.ch05-graphical-lp.unit.o018.lab.ch05.ex17,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch05.ex17
unit.o018.lab.ch05-graphical-lp,relation.contains.unit.o018.lab.ch05-graphical-lp.unit.o018.lab.ch05.readme,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch05.readme
unit.o018.lab.ch05.attribution.heading-001,relation.contains.unit.o018.lab.ch05.attribution.heading-001.unit.o018.lab.ch05.attribution.heading-002,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch05.attribution.heading-002
unit.o018.lab.ch05.attribution.heading-001,relation.contains.unit.o018.lab.ch05.attribution.heading-001.unit.o018.lab.ch05.attribution.heading-003,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch05.attribution.heading-003
unit.o018.lab.ch05.attribution.heading-001,relation.contains.unit.o018.lab.ch05.attribution.heading-001.unit.o018.lab.ch05.attribution.heading-004,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch05.attribution.heading-004
unit.o018.lab.ch05.attribution.heading-001,relation.contains.unit.o018.lab.ch05.attribution.heading-001.unit.o018.lab.ch05.attribution.heading-005,2026-08-23T00:00:00+02:00,contains,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,unit.o018.lab.ch05.attribution.heading-005
